date	post_id	title	url
2016-12-01	4559	Scrap embargoes? Careful what you wish for, says longtime PR pro	https://embargowatch.wordpress.com/2016/12/01/scrap-embargoes-careful-what-you-wish-for-says-longtime-pr-pro/
2016-11-29	4555	The revolution will not be embargoed: My embargo manifesto, on Vox	https://embargowatch.wordpress.com/2016/11/29/the-revolution-will-not-be-embargoed-my-embargo-manifesto-on-vox/
2016-10-11	4553	Reuters breaks Lancet embargo	https://embargowatch.wordpress.com/2016/10/11/reuters-breaks-lancet-embargo/
2016-10-10	4550	Embargo on overdrinking proves hard to swallow for university press release	https://embargowatch.wordpress.com/2016/10/10/embargo-on-overdrinking-proves-hard-to-swallow-for-university-press-release/
2016-10-02	4535	EurekAlert! back online, weeks after hacking incident	https://embargowatch.wordpress.com/2016/10/02/eurekalert-back-online-weeks-after-hacking-incident/
2016-09-22	4529	The FDA has been using embargoes to manipulate journalists. Here’s how.	https://embargowatch.wordpress.com/2016/09/22/the-fda-has-been-using-embargoes-to-manipulate-journalists-heres-how/
2016-09-15	4525	Does the EurekAlert! hack show us what a world without embargoes would be like?	https://embargowatch.wordpress.com/2016/09/15/does-the-eurekalert-hack-show-us-what-a-world-without-embargoes-would-be-like/
2016-09-14	4520	EurekAlert! taken offline after being hacked	https://embargowatch.wordpress.com/2016/09/14/eurekalert-taken-offline-after-being-hacked/
2016-08-31	4514	Motherboard loses embargoed access following Science break — which came on heels of previous probation	https://embargowatch.wordpress.com/2016/08/31/motherboard-loses-embargoed-access-following-science-break-which-came-on-heels-of-previous-sanction/
2016-08-29	4509	“Whoops.” Science lifts embargo early on dog speech processing study after break by Motherboard	https://embargowatch.wordpress.com/2016/08/29/whoops-science-lifts-embargo-early-on-dog-speech-processing-study-after-break-by-motherboard/
2016-08-15	4504	Good news: PNAS won’t embargo papers that have already appeared as preprints	https://embargowatch.wordpress.com/2016/08/15/good-news-pnas-wont-embargo-papers-that-have-already-appeared-as-preprints/
2016-07-18	4500	Doing the right thing: PNAS decides not to embargo paper that had appeared as a preprint	https://embargowatch.wordpress.com/2016/07/18/doing-the-right-thing-pnas-decides-not-to-embargo-on-paper-that-had-appeared-as-a-preprint/
2016-07-08	4457	Journals: Don’t embargo papers that have already appeared as preprints. Here’s why.	https://embargowatch.wordpress.com/2016/07/08/journals-dont-embargo-papers-that-have-already-appeared-as-preprints-heres-why/
2016-06-07	4445	Columbia University breaks embargo on researchers’ paper	https://embargowatch.wordpress.com/2016/06/07/columbia-university-breaks-embargo-on-researchers-paper/
2016-05-23	4423	Newspaper can’t wait another hour to reveal 5,000-year-old beer recipe; breaks embargo	https://embargowatch.wordpress.com/2016/05/23/newspaper-cant-wait-another-hour-to-reveal-5000-year-old-beer-recipe-breaks-embargo/
2015-11-25	4418	PNAS lifts embargo early for tenth time this year, following break	https://embargowatch.wordpress.com/2015/11/25/pnas-lifts-embargo-early-for-tenth-time-this-year-following-break/
2015-11-16	4415	PNAS early embargo “break” total rises to nine for the year	https://embargowatch.wordpress.com/2015/11/16/pnas-early-embargo-break-total-rises-to-nine-for-the-year/
2015-10-23	4404	Patience is a virtue: Gastroenterology association changes embargo policy five years after criticism	https://embargowatch.wordpress.com/2015/10/23/patience-is-a-virtue-gastroenterology-association-changes-embargo-policy-five-years-after-criticism/
2015-10-23	4393	King’s College London takes responsibility for date snafu that led to apparent embargo break	https://embargowatch.wordpress.com/2015/10/23/kings-college-london-takes-responsibility-for-date-snafu-that-led-to-apparent-embargo-break/
2015-10-19	4388	Richard Branson…conscientious embargo breaker?	https://embargowatch.wordpress.com/2015/10/19/richard-branson-conscientious-embargo-breaker/
2015-09-21	4380	“Incorrect advice” from Nature leads to arXiv embargo oddity	https://embargowatch.wordpress.com/2015/09/21/incorrect-advice-from-nature-leads-to-arxiv-embargo-oddity/
2015-09-04	4377	PNAS lifts embargo early on results slated for coverage by Science News	https://embargowatch.wordpress.com/2015/09/04/pnas-lifts-embargo-early-on-results-slated-for-coverage-by-science-news/
2015-08-11	4372	The $30 million press releases: Breaking embargoes for fun, profit, and criminal charges	https://embargowatch.wordpress.com/2015/08/11/the-30-million-press-releases-breaking-embargoes-for-fun-profit-and-criminal-charges/
2015-07-21	4361	Nature runs with another short embargo. This time, Science played along, too.	https://embargowatch.wordpress.com/2015/07/21/nature-runs-with-another-short-embargo-this-time-science-played-along-too/
2015-06-22	4358	No self control? Daily Mail story forces PNAS to lift ideology-self control paper embargo early	https://embargowatch.wordpress.com/2015/06/22/no-self-control-daily-mail-story-forces-pnas-to-lift-ideology-self-control-paper-embargo-early/
2015-06-18	4342	A tipping point? Nature angers science journalism corps with short Kennewick Man embargo	https://embargowatch.wordpress.com/2015/06/18/a-tipping-point-nature-angers-science-journalism-corps-with-short-kennewick-man-embargo/
2015-06-05	4338	Another embargo break at PNAS, this time by author press release	https://embargowatch.wordpress.com/2015/06/05/another-embargo-break-at-pnas-this-time-by-author-press-release/
2015-05-18	4331	Circadian embargo clock malfunctions as press release is published ahead of schedule	https://embargowatch.wordpress.com/2015/05/18/circadian-embargo-clock-malfunctions-as-press-release-is-published-ahead-of-schedule/
2015-05-05	4326	NEJM lifts embargo on blindness gene therapy study early after BBC breaks it	https://embargowatch.wordpress.com/2015/05/05/nejm-lifts-embargo-on-blindness-gene-therapy-study-early-after-bbc-breaks-it/
2015-05-04	4321	PNAS lifts fructose-appetite study embargo early after realizing media had covered presentation months ago	https://embargowatch.wordpress.com/2015/05/04/pnas-lifts-fructose-appetite-study-embargo-early-after-realizing-media-had-covered-presentation-months-ago/
2015-04-09	4310	Following criticism, PeerJ reverses policy, won’t break their own embargoes	https://embargowatch.wordpress.com/2015/04/09/following-criticism-peerj-reverses-policy-wont-break-their-own-embargoes/
2015-04-07	4306	PeerJ broke its own embargo on brontosaurus paper — and that’s exactly what they meant to do	https://embargowatch.wordpress.com/2015/04/07/peerj-broke-its-own-embargo-on-brontosaurus-paper-and-thats-exactly-what-they-meant-to-do/
2015-03-11	4301	PNAS lifts narcissism embargo early after wire service story breaks it	https://embargowatch.wordpress.com/2015/03/11/pnas-lifts-narcissism-embargo-early-after-wire-service-story-breaks-it/
2015-02-23	4296	PNAS lifts embargo on cancer detection study after reporting by Sunday Times, Daily Mail	https://embargowatch.wordpress.com/2015/02/23/pnas-lifts-embargo-on-cancer-detection-study-after-reporting-by-sunday-times-daily-mail/
2014-12-22	4291	eReader bedtime study subject of 11th embargo break at PNAS this year	https://embargowatch.wordpress.com/2014/12/22/ereader-bedtime-study-subject-of-11th-embargo-break-at-pnas-this-year/
2014-11-23	4287	Colon cancer study embargo lifted early after “gremlin in the machinery” leads to break	https://embargowatch.wordpress.com/2014/11/23/colon-cancer-study-embargo-lifted-early-after-gremlin-in-the-machinery-leads-to-break/
2014-11-17	4284	Triclosan study marks PNAS’s tenth embargo break this year	https://embargowatch.wordpress.com/2014/11/17/triclosan-study-marks-pnass-tenth-embargo-break-this-year/
2014-10-29	4281	Embargo on liberal-conservative disgust paper lifted early after Newsweek break	https://embargowatch.wordpress.com/2014/10/29/embargo-on-liberal-conservative-disgust-paper-lifted-early-after-newsweek-break/
2014-10-10	4275	PNAS suffers ninth embargo break this year	https://embargowatch.wordpress.com/2014/10/10/pnas-suffers-ninth-embargo-break-this-year/
2014-09-30	4269	Who’d have thunk it? Embargo broken on announcement of first U.S. case of Ebola	https://embargowatch.wordpress.com/2014/09/30/whod-have-thunk-it-embargo-broken-on-announcement-of-first-u-s-case-of-ebola/
2014-09-15	4266	Embargo break by Dallas Morning News on fracking study is PNAS’s 8th this year	https://embargowatch.wordpress.com/2014/09/15/embargo-break-by-dallas-morning-news-on-fracking-study-is-pnass-8th-this-year/
2014-09-01	4263	PNAS lifts embargo on Neanderthal rock engraving after seventh break this year	https://embargowatch.wordpress.com/2014/09/01/pnas-lifts-embargo-on-neanderthal-rock-engraving-after-seventh-break-this-year/
2014-08-13	4258	Break an embargo? Lose access, says Hopkins	https://embargowatch.wordpress.com/2014/08/13/break-an-embargo-lose-access-says-hopkins/
2014-08-08	4254	“Dear press officer who won’t promote unembargoed research papers:” “[Y]ou’re disappointing me”	https://embargowatch.wordpress.com/2014/08/08/dear-press-officer-who-wont-promote-unembargoed-research-papers-youre-disappointing-me/
2014-07-31	4252	Ed Yong vs. a PIO, the sequel	https://embargowatch.wordpress.com/2014/07/31/ed-yong-vs-a-pio-the-sequel/
2014-06-24	4243	Seralini republishes retracted GMO-rats paper, again with an unusual embargo	https://embargowatch.wordpress.com/2014/06/24/seralini-republishes-retracted-gmo-rats-paper-again-with-an-unusual-embargo/
2014-06-13	4238	PNAS lifts embargo early after finding three-month old article by author describing findings	https://embargowatch.wordpress.com/2014/06/13/pnas-lifts-embargo-early-after-finding-three-month-old-article-by-author-describing-findings/
2014-05-04	4232	FDA back to its old tricks, trying to turn reporters into stenographers	https://embargowatch.wordpress.com/2014/05/04/fda-back-to-its-old-tricks-trying-to-turn-reporters-into-stenographers/
2014-05-01	4227	Speedy news: Embargo on Ivy Leaguers and ADHD drugs study lifted early after New Republic breaks it	https://embargowatch.wordpress.com/2014/05/01/speedy-news-embargo-on-ivy-leaguers-and-adhd-drugs-study-lifted-early-after-new-republic-breaks-it/
2014-04-25	4219	Break an embargo, get fined $70,000	https://embargowatch.wordpress.com/2014/04/25/break-an-embargo-get-fined-70000/
2014-04-24	4212	If you read this Embargo Watch post, you’ll get just part of the story	https://embargowatch.wordpress.com/2014/04/24/if-you-read-this-embargo-watch-post-youll-get-just-part-of-the-story/
2014-04-24	4207	Here’s the rest of the embargoed Embargo Watch story	https://embargowatch.wordpress.com/2014/04/24/heres-the-rest-of-the-embargoed-embargo-watch-story/
2014-04-17	4201	Females have penises! And a Spanish news outlet breaks an embargo	https://embargowatch.wordpress.com/2014/04/17/females-have-penises-and-a-spanish-news-outlet-breaks-an-embargo/
2014-04-17	4197	String of PNAS embargo breaks continues with one from Sacramento Bee	https://embargowatch.wordpress.com/2014/04/17/string-of-pnas-embargo-breaks-continues-with-one-from-sacramento-bee/
2014-04-07	4190	PNAS lifts embargo early on DNA damage-stressful childhood study after Quartz story breaks it	https://embargowatch.wordpress.com/2014/04/07/pnas-lifts-embargo-early-on-dna-damage-stressful-childhood-story-after-quartz-study-breaks-it/
2014-03-04	4184	JAMA Psychiatry lifts embargo early on studies of suicide in soldiers after break	https://embargowatch.wordpress.com/2014/03/04/jama-psychiatry-lifts-embargo-early-on-studies-of-suicide-in-soldiers-after-break/
2014-02-20	4178	Quid pro quo: Earned media = priceless. For everything else, there’s MasterCard	https://embargowatch.wordpress.com/2014/02/20/quid-pro-quo-earned-media-priceless-for-everything-else-theres-mastercard/
2014-02-14	4174	Happy Valentine’s Day from Embargo Watch	https://embargowatch.wordpress.com/2014/02/14/happy-valentines-day-from-embargo-watch/
2014-02-11	4171	Another embargo break for PNAS, for a climate change paper	https://embargowatch.wordpress.com/2014/02/11/another-embargo-break-for-pnas-for-a-climate-change-paper/
2014-02-07	4162	NIH angers reporters it held at the embargo gate after WSJ scored a scoop	https://embargowatch.wordpress.com/2014/02/07/nih-angers-reporters-it-held-at-the-embargo-gate-after-wsj-scored-a-scoop/
2014-02-03	4151	AP breaks abortion data embargo	https://embargowatch.wordpress.com/2014/02/03/ap-breaks-abortion-data-embargo/
2014-02-03	4147	US Chemical Safety Board drops flawed policy following criticism from Embargo Watch	https://embargowatch.wordpress.com/2014/02/03/us-chemical-safety-board-drops-flawed-policy-following-criticism-from-embargo-watch/
2014-01-30	4137	US Chemical Safety Board embargo policy turns reporters into stenographers	https://embargowatch.wordpress.com/2014/01/30/us-chemical-safety-board-embargo-policy-turns-reporters-into-stenographers/
2014-01-29	4129	UK’s Telegraph loses embargoed access to Nature after breaking embargo on stem cell paper	https://embargowatch.wordpress.com/2014/01/29/uks-telegraph-loses-embargoed-access-to-nature-after-breaking-embargo-on-stem-cell-paper/
2014-01-27	4125	Dermatology journal lifts embargo early after organization forgets to include embargo notice	https://embargowatch.wordpress.com/2014/01/27/dermatology-journal-lifts-embargo-early-after-organization-forgets-to-include-embargo-notice/
2014-01-16	4120	New York Times, researcher won’t face sanctions for breast cancer screening embargo break	https://embargowatch.wordpress.com/2014/01/16/new-york-times-researcher-wont-face-sanctions-for-breast-cancer-screening-embargo-break/
2014-01-14	4107	Infographic startup Visually sees red as Om Malik says they have “no clue” about embargoes	https://embargowatch.wordpress.com/2014/01/14/infographic-startup-visually-sees-red-as-om-malik-says-they-have-no-clue-about-embargoes/
2014-01-13	4103	Embargo breaks by Spanish, Chinese outlets force PNAS to lift embargo early for second time in two weeks	https://embargowatch.wordpress.com/2014/01/13/embargo-breaks-by-spanish-chinese-outlets-force-pnas-to-lift-embargo-early-for-second-time-in-two-weeks/
2014-01-06	4094	PNAS lifts H7N9 flu-ethnicity study embargo early after The Australian breaks it	https://embargowatch.wordpress.com/2014/01/06/pnas-lifts-h7n9-flu-ethnicity-study-embargo-early-after-the-australian-breaks-it/
2013-12-30	4084	Author breaks JAMA journal embargo on his own study with New York Times cancer screening op-ed	https://embargowatch.wordpress.com/2013/12/30/author-breaks-jama-journal-embargo-on-his-own-study-with-new-york-times-cancer-screening-op-ed/
2013-12-09	4073	Jalopnik nails it on embargoes: Not agreeing to them means a huge advantage	https://embargowatch.wordpress.com/2013/12/09/jalopnik-nails-it-on-embargoes-not-agreeing-to-them-means-a-huge-advantage/
2013-11-25	4066	Radiology society lifts weight loss study embargo early after LA Times break	https://embargowatch.wordpress.com/2013/11/25/radiology-society-lifts-weight-loss-study-embargo-early-after-la-times-break/
2013-11-14	4063	Doing it right: How a journal helped Ed Yong get a better story	https://embargowatch.wordpress.com/2013/11/14/doing-it-right-how-a-journal-helped-ed-yong-get-a-better-story/
2013-11-11	4053	“These are good gigs”: Jann Ingmire leaving JAMA for University of Chicago	https://embargowatch.wordpress.com/2013/11/11/jann-ingmire-leaving-jama/
2013-11-07	4050	Science does the right thing, moving up Chelyabinsk asteroid embargo	https://embargowatch.wordpress.com/2013/11/07/science-does-the-right-thing-moving-up-chelyabinsk-asteroid-embargo/
2013-10-21	4045	“Bold baldies”: PNAS hair growth paper embargo lifted early after Sydney Morning Herald story posts	https://embargowatch.wordpress.com/2013/10/21/bold-baldies-pnas-hair-growth-paper-embargo-lifted-early-after-sydney-morning-herald-story-posts/
2013-09-27	4041	European Cancer Congress lifts all embargoes after abstracts fall into financial analysts’ hands	https://embargowatch.wordpress.com/2013/09/27/european-cancer-congress-lifts-all-embargoes-after-abstracts-fall-into-financial-analysts-hands/
2013-09-11	4038	No longer embargoed: The 10 Embargo Watch embargo guidelines	https://embargowatch.wordpress.com/2013/09/11/no-longer-embargoed-the-10-embargo-watch-embargo-guidelines/
2013-08-28	4021	Science reporters play the access game too: What embargoes have to do with Greenwald, Snowden, and Assange	https://embargowatch.wordpress.com/2013/08/28/science-reporters-play-the-access-game-too-what-embargoes-have-to-do-with-greenwald-snowden-and-assange/
2013-08-26	4015	CDC lengthens embargo time on MMWR	https://embargowatch.wordpress.com/2013/08/26/cdc-lengthens-embargo-time-on-mmwr/
2013-08-23	4010	PNAS breaks its own embargo on insect paper	https://embargowatch.wordpress.com/2013/08/23/pnas-breaks-its-own-embargo-on-insect-paper/
2013-08-22	4000	Scientists like the gag order of the Ingelfinger Rule, says new paper	https://embargowatch.wordpress.com/2013/08/22/scientists-like-the-gag-order-of-the-ingelfinger-rule-says-new-paper/
2013-08-19	3991	Astronomy press officer: “embargoes are becoming less and less practical”	https://embargowatch.wordpress.com/2013/08/19/astronomy-press-officer-embargoes-are-becoming-less-and-less-practical/
2013-08-16	3987	Trust lifts embargo early on state obesity rankings after AP independently finds data	https://embargowatch.wordpress.com/2013/08/16/foundations-lift-embargo-early-on-state-obesity-rankings-after-ap-independently-finds-data/
2013-08-09	3983	Lancet Infectious Diseases lifts embargo on camel-MERS study early after Telegraph break	https://embargowatch.wordpress.com/2013/08/09/lancet-infectious-diseases-lifts-embargo-on-camel-mers-study-early-after-telegraph-break/
2013-07-30	3977	Science does the right thing, moving up monogamy paper embargo	https://embargowatch.wordpress.com/2013/07/30/science-does-the-right-thing-moving-up-monogamy-paper-embargo/
2013-07-25	3973	New Scientist accidentally breaks embargo on peacock mating paper	https://embargowatch.wordpress.com/2013/07/25/new-scientist-accidentally-breaks-embargo-on-peacock-mating-paper/
2013-07-15	3966	PNAS lifts sea rise paper embargo early after break	https://embargowatch.wordpress.com/2013/07/15/pnas-lifts-sea-rise-paper-embargo-early-after-break/
2013-07-15	3953	Anger, confusion as Popular Science inadvertently broke blue planet embargo	https://embargowatch.wordpress.com/2013/07/15/anger-confusion-as-popular-science-inadvertently-broke-blue-planet-embargo/
2013-06-30	3948	Reuters accidentally breaks embargo on NEJM Eliquis study	https://embargowatch.wordpress.com/2013/06/30/reuters-accidenally-breaks-embargo-on-nejm-eliquis-study/
2013-06-25	3945	Le Figaro breaks embargo on study finding three habitable planets orbiting nearby star	https://embargowatch.wordpress.com/2013/06/25/le-figaro-breaks-embargo-on-study-finding-three-habitable-planets-orbiting-nearby-star/
2013-06-24	3943	PNAS lifts embargo early on paper examining fracking’s effects on drinking water after break	https://embargowatch.wordpress.com/2013/06/24/pnas-lifts-embargo-early-on-paper-examining-frackings-effects-on-drinking-water-after-break/
2013-06-18	3938	Prime ministers trump embargoes: PNAS takes unusual step with lost Cambodian city paper	https://embargowatch.wordpress.com/2013/06/18/prime-ministers-trump-embargoes-pnas-takes-unusual-step-with-cambodian-lost-city-paper/
2013-06-12	3934	CDC lifts embargo on Lancet HIV study early after Reuters inadvertently breaks it	https://embargowatch.wordpress.com/2013/06/12/cdc-lifts-embargo-on-lancet-hiv-study-early-after-reuters-inadvertently-breaks-it/
2013-04-22	3930	Irony? Guardian piece promising “there can be no turning back now” removed “because it was launched too early”	https://embargowatch.wordpress.com/2013/04/22/irony-guardian-piece-promising-there-can-be-no-turning-back-now-removed-because-it-was-launched-too-early/
2013-04-11	3927	New embargo record, from NEJM: 38 minutes!	https://embargowatch.wordpress.com/2013/04/11/new-embargo-record-from-nejm-38-minutes/
2013-04-08	3921	New York Times breaks PNAS wine-climate change study embargo	https://embargowatch.wordpress.com/2013/04/08/new-york-times-breaks-pnas-wine-climate-change-study-embargo/
2013-03-18	3916	ASCO tweaks conference embargo policy	https://embargowatch.wordpress.com/2013/03/18/asco-tweaks-conference-embargo-policy/
2013-03-13	3910	PREVAILing (lack of) wisdom: Embargoes laid bare in a mess involving Boston Scientific (and a lot of others)	https://embargowatch.wordpress.com/2013/03/13/prevailing-lack-of-wisdom-embargoes-laid-bare-in-a-mess-involving-boston-scientific-and-a-lot-of-others/
2013-03-06	3902	New York Times breaks embargo on study of web searches and drug side effects	https://embargowatch.wordpress.com/2013/03/06/new-york-times-breaks-embargo-on-study-of-web-searches-and-drug-side-effects/
2013-02-07	3885	Is this the scientific embargo version of insider trading?	https://embargowatch.wordpress.com/2013/02/07/is-this-the-scientific-embargo-version-of-insider-trading/
2013-02-04	3877	Le Devoir loses embargoed access for three months after breaking CIHI embargo	https://embargowatch.wordpress.com/2013/02/04/le-devoir-loses-embargoed-access-for-three-months-after-breaking-cihi-embargo/
2013-02-04	3871	PNAS lifts embargo on Neanderthal carbon dating paper after break	https://embargowatch.wordpress.com/2013/02/04/pnas-lifts-embargo-on-neanderthal-carbon-dating-paper-after-break/
2013-02-04	3867	Royal Society breaks its own embargo	https://embargowatch.wordpress.com/2013/02/04/royal-society-breaks-its-own-embargo/
2013-01-31	3860	On embargoes, a dart and a laurel for Science	https://embargowatch.wordpress.com/2013/01/31/on-embargoes-a-dart-and-a-laurel-for-science/
2013-01-23	3852	A real Bear: Miscommunication about prolific author’s work leads to Neuron study embargo snafu	https://embargowatch.wordpress.com/2013/01/23/a-real-bear-miscommunication-about-prolific-authors-work-leads-to-neuron-study-embargo-snafu/
2013-01-08	3844	JAMA Psychiatry lifts embargo early on suicide study after New York Times breaks it	https://embargowatch.wordpress.com/2013/01/08/jama-psychiatry-lifts-embargo-early-on-suicide-study-after-new-york-times-breaks-it/
2013-01-07	3841	Journal of Urology takes a few steps toward the Embargo Watch Honor Roll	https://embargowatch.wordpress.com/2013/01/07/journal-of-urology-takes-a-few-steps-toward-the-embargo-watch-honor-roll/
2012-12-20	3836	JAMA to change Archives embargo schedule when names change in January	https://embargowatch.wordpress.com/2012/12/20/jama-to-change-archives-embargo-schedule-when-names-change-in-january/
2012-12-17	3830	Canada’s QMI Agency slapped with six-month ban after breaking embargo	https://embargowatch.wordpress.com/2012/12/17/canadas-qmi-agency-slapped-with-six-month-ban-after-breaking-embargo/
2012-12-04	3824	How I got two embargoes lifted early: Cardiology journals do the right thing	https://embargowatch.wordpress.com/2012/12/04/how-i-got-two-embargoes-lifted-early-cardiology-journals-do-the-right-thing/
2012-11-15	3816	Three’s a charm? AHA breaks its own embargo again, this time on Twitter	https://embargowatch.wordpress.com/2012/11/15/threes-a-charm-aha-breaks-its-own-embargo-again-this-time-on-twitter/
2012-11-13	3811	Well, it’s happened: Reuters Health accidentally breaks JCO embargo	https://embargowatch.wordpress.com/2012/11/13/well-its-happened-reuters-health-accidentally-breaks-jco-embargo/
2012-11-07	3806	On Ruth Francis’s second-to-last day, Nature lifts embargo on battery-ear paper for “embarrassing” situation	https://embargowatch.wordpress.com/2012/11/07/on-ruth-franciss-second-to-last-day-nature-lifts-embargo-on-battery-ear-paper-for-embarrassing-situation/
